id	window	forward_repeat_number	reverse_repeat_number	telomeric_repeat
24	2480000	10	6	AACCT
24	2490000	6	8	AACCT
24	2500000	4	6	AACCT
24	2510000	5	7	AACCT
24	2520000	5	5	AACCT
24	2530000	4	9	AACCT
24	2540000	6	7	AACCT
24	2550000	8	7	AACCT
24	2560000	6	8	AACCT
24	2570000	11	89	AACCT
24	2580000	8	5	AACCT
24	2590000	11	5	AACCT
24	2600000	7	10	AACCT
24	2610000	9	9	AACCT
24	2620000	8	2	AACCT
24	2630000	8	5	AACCT
24	2640000	8	4	AACCT
24	2650000	3	11	AACCT
24	2660000	6	6	AACCT
24	2670000	6	6	AACCT
24	2680000	5	8	AACCT
24	2690000	8	11	AACCT
24	2700000	11	9	AACCT
24	2710000	5	2	AACCT
24	2720000	3	4	AACCT
24	2730000	3	4	AACCT
24	2740000	7	6	AACCT
24	2750000	4	6	AACCT
24	2760000	7	10	AACCT
24	2770000	5	7	AACCT
24	2780000	7	4	AACCT
24	2790000	7	10	AACCT
24	2800000	6	4	AACCT
24	2810000	8	4	AACCT
24	2820000	6	7	AACCT
24	2830000	4	2	AACCT
24	2840000	4	8	AACCT
24	2850000	7	7	AACCT
24	2860000	3	7	AACCT
24	2870000	4	3	AACCT
24	2880000	6	9	AACCT
24	2890000	6	4	AACCT
24	2900000	6	7	AACCT
24	2910000	8	13	AACCT
24	2920000	11	10	AACCT
24	2930000	7	9	AACCT
24	2940000	9	11	AACCT
24	2950000	6	3	AACCT
24	2960000	10	7	AACCT
24	2970000	4	4	AACCT
24	2980000	4	2	AACCT
24	2990000	8	7	AACCT
24	3000000	6	7	AACCT
24	3010000	8	2	AACCT
24	3020000	5	6	AACCT
24	3030000	11	6	AACCT
24	3040000	9	9	AACCT
24	3050000	7	8	AACCT
24	3060000	9	7	AACCT
24	3070000	4	6	AACCT
24	3080000	9	6	AACCT
24	3090000	8	4	AACCT
24	3100000	10	7	AACCT
24	3110000	8	2	AACCT
24	3120000	7	14	AACCT
24	3130000	7	4	AACCT
24	3140000	7	7	AACCT
24	3150000	8	5	AACCT
24	3160000	7	2	AACCT
24	3170000	14	9	AACCT
24	3180000	6	7	AACCT
24	3190000	6	4	AACCT
24	3200000	10	8	AACCT
24	3210000	6	6	AACCT
24	3220000	3	6	AACCT
24	3230000	9	3	AACCT
24	3240000	4	6	AACCT
24	3250000	9	6	AACCT
24	3260000	9	6	AACCT
24	3270000	5	6	AACCT
24	3280000	8	8	AACCT
24	3290000	11	3	AACCT
24	3300000	6	7	AACCT
24	3310000	5	6	AACCT
24	3320000	10	9	AACCT
24	3330000	11	3	AACCT
24	3340000	2	8	AACCT
24	3350000	5	7	AACCT
24	3360000	3	8	AACCT
24	3370000	7	4	AACCT
24	3380000	8	9	AACCT
24	3390000	4	5	AACCT
24	3400000	13	6	AACCT
24	3410000	9	4	AACCT
24	3420000	12	7	AACCT
24	3430000	6	4	AACCT
24	3440000	8	3	AACCT
24	3450000	7	5	AACCT
24	3460000	8	8	AACCT
24	3470000	6	3	AACCT
24	3480000	7	3	AACCT
24	3490000	11	10	AACCT
24	3500000	10	4	AACCT
24	3510000	7	7	AACCT
24	3520000	10	6	AACCT
24	3530000	11	4	AACCT
24	3540000	6	6	AACCT
24	3550000	10	5	AACCT
24	3560000	8	9	AACCT
24	3570000	5	6	AACCT
24	3580000	10	5	AACCT
24	3590000	10	4	AACCT
24	3600000	12	6	AACCT
24	3610000	5	8	AACCT
24	3620000	5	7	AACCT
24	3630000	7	11	AACCT
24	3640000	7	8	AACCT
24	3650000	5	6	AACCT
24	3660000	4	7	AACCT
24	3670000	2	3	AACCT
24	3680000	9	6	AACCT
24	3690000	6	4	AACCT
24	3700000	12	16	AACCT
24	3710000	3	11	AACCT
24	3720000	9	9	AACCT
24	3730000	9	4	AACCT
24	3740000	6	8	AACCT
24	3750000	6	9	AACCT
24	3760000	3	13	AACCT
24	3770000	3	5	AACCT
24	3780000	4	4	AACCT
24	3790000	5	5	AACCT
24	3800000	2	4	AACCT
24	3810000	7	8	AACCT
24	3820000	6	6	AACCT
24	3830000	7	8	AACCT
24	3840000	6	7	AACCT
24	3850000	7	6	AACCT
24	3860000	4	8	AACCT
24	3870000	5	7	AACCT
24	3880000	7	6	AACCT
24	3890000	7	10	AACCT
24	3900000	4	12	AACCT
24	3910000	9	10	AACCT
24	3920000	7	5	AACCT
24	3930000	7	9	AACCT
24	3940000	7	8	AACCT
24	3950000	11	7	AACCT
24	3960000	4	5	AACCT
24	3970000	2	5	AACCT
24	3980000	5	2	AACCT
24	3990000	5	4	AACCT
24	4000000	12	9	AACCT
24	4010000	6	10	AACCT
24	4020000	12	7	AACCT
24	4030000	4	6	AACCT
24	4040000	8	5	AACCT
24	4050000	2	5	AACCT
24	4060000	8	8	AACCT
24	4070000	9	2	AACCT
24	4080000	8	3	AACCT
24	4090000	11	6	AACCT
24	4100000	9	8	AACCT
24	4110000	5	8	AACCT
24	4120000	7	6	AACCT
24	4130000	6	5	AACCT
24	4140000	7	6	AACCT
24	4150000	11	8	AACCT
24	4160000	6	5	AACCT
24	4170000	8	7	AACCT
24	4180000	8	2	AACCT
24	4190000	5	4	AACCT
24	4200000	4	3	AACCT
24	4210000	7	5	AACCT
24	4220000	9	6	AACCT
24	4230000	10	5	AACCT
24	4240000	5	4	AACCT
24	4250000	2	9	AACCT
24	4260000	13	2	AACCT
24	4270000	7	4	AACCT
24	4280000	7	11	AACCT
24	4290000	8	6	AACCT
24	4300000	8	4	AACCT
24	4310000	4	5	AACCT
24	4320000	6	5	AACCT
24	4330000	11	7	AACCT
24	4340000	5	3	AACCT
24	4350000	9	7	AACCT
24	4360000	14	4	AACCT
24	4370000	9	7	AACCT
24	4380000	6	9	AACCT
24	4390000	7	6	AACCT
24	4400000	7	12	AACCT
24	4410000	5	5	AACCT
24	4420000	5	4	AACCT
24	4430000	11	4	AACCT
24	4440000	12	7	AACCT
24	4450000	8	5	AACCT
24	4460000	5	2	AACCT
24	4470000	5	9	AACCT
24	4480000	12	5	AACCT
24	4490000	10	6	AACCT
24	4500000	7	8	AACCT
24	4510000	6	6	AACCT
24	4520000	4	6	AACCT
24	4530000	7	4	AACCT
24	4540000	8	11	AACCT
24	4550000	10	9	AACCT
24	4560000	10	5	AACCT
24	4570000	6	9	AACCT
24	4580000	7	7	AACCT
24	4590000	4	4	AACCT
24	4600000	6	5	AACCT
24	4610000	8	7	AACCT
24	4620000	11	6	AACCT
24	4630000	7	4	AACCT
24	4640000	5	9	AACCT
24	4650000	5	4	AACCT
24	4660000	6	10	AACCT
24	4670000	8	13	AACCT
24	4680000	8	4	AACCT
24	4690000	3	6	AACCT
24	4700000	6	7	AACCT
24	4710000	7	6	AACCT
24	4720000	6	7	AACCT
24	4730000	5	6	AACCT
24	4740000	5	6	AACCT
24	4750000	2	9	AACCT
24	4760000	4	9	AACCT
24	4770000	12	7	AACCT
24	4780000	10	9	AACCT
24	4790000	4	1	AACCT
24	4800000	7	5	AACCT
24	4810000	7	4	AACCT
24	4820000	6	5	AACCT
24	4830000	5	2	AACCT
24	4840000	5	5	AACCT
24	4850000	5	4	AACCT
24	4860000	9	8	AACCT
24	4870000	9	6	AACCT
24	4880000	10	6	AACCT
24	4890000	13	4	AACCT
24	4900000	6	10	AACCT
24	4910000	7	11	AACCT
24	4920000	5	10	AACCT
24	4930000	4	2	AACCT
24	4940000	8	7	AACCT
24	4950000	12	4	AACCT
24	4960000	4	10	AACCT
24	4970000	4	11	AACCT
24	4980000	9	3	AACCT
24	4990000	8	10	AACCT
24	5000000	10	6	AACCT
24	5010000	9	9	AACCT
24	5020000	4	6	AACCT
24	5030000	5	4	AACCT
24	5040000	5	5	AACCT
24	5050000	9	5	AACCT
24	5060000	11	6	AACCT
24	5070000	2	9	AACCT
24	5080000	11	7	AACCT
24	5090000	11	9	AACCT
24	5100000	10	1	AACCT
24	5110000	4	11	AACCT
24	5120000	8	9	AACCT
24	5130000	9	8	AACCT
24	5140000	10	9	AACCT
24	5150000	11	10	AACCT
24	5160000	11	2	AACCT
24	5170000	13	6	AACCT
24	5180000	8	6	AACCT
24	5190000	7	12	AACCT
24	5200000	5	4	AACCT
24	5210000	8	8	AACCT
24	5220000	6	5	AACCT
24	5230000	9	5	AACCT
24	5240000	4	5	AACCT
24	5250000	9	11	AACCT
24	5260000	7	7	AACCT
24	5270000	7	7	AACCT
24	5280000	8	5	AACCT
24	5290000	7	7	AACCT
24	5300000	4	9	AACCT
24	5310000	7	4	AACCT
24	5320000	6	6	AACCT
24	5330000	5	5	AACCT
24	5340000	9	11	AACCT
24	5350000	11	4	AACCT
24	5360000	9	8	AACCT
24	5370000	12	7	AACCT
24	5380000	10	1	AACCT
24	5390000	4	6	AACCT
24	5400000	10	6	AACCT
24	5410000	9	10	AACCT
24	5420000	8	16	AACCT
24	5430000	7	11	AACCT
24	5440000	6	7	AACCT
24	5450000	6	5	AACCT
24	5460000	5	4	AACCT
24	5470000	10	3	AACCT
24	5480000	6	6	AACCT
24	5490000	4	10	AACCT
24	5500000	9	7	AACCT
24	5510000	6	10	AACCT
24	5520000	1	4	AACCT
24	5530000	5	10	AACCT
24	5540000	8	6	AACCT
24	5550000	3	9	AACCT
24	5560000	7	7	AACCT
24	5570000	5	9	AACCT
24	5580000	8	7	AACCT
24	5590000	6	11	AACCT
24	5600000	10	5	AACCT
24	5610000	14	10	AACCT
24	5620000	10	9	AACCT
24	5630000	7	7	AACCT
24	5640000	10	9	AACCT
24	5650000	3	6	AACCT
24	5660000	10	5	AACCT
24	5670000	5	14	AACCT
24	5680000	15	9	AACCT
24	5690000	6	10	AACCT
24	5700000	11	9	AACCT
24	5710000	10	9	AACCT
24	5720000	3	5	AACCT
24	5730000	9	11	AACCT
24	5740000	9	5	AACCT
24	5750000	7	7	AACCT
24	5760000	6	10	AACCT
24	5770000	3	4	AACCT
24	5780000	8	9	AACCT
24	5790000	5	6	AACCT
24	5800000	8	6	AACCT
24	5810000	9	9	AACCT
24	5820000	6	5	AACCT
24	5830000	9	9	AACCT
24	5840000	8	5	AACCT
24	5850000	9	6	AACCT
24	5860000	11	10	AACCT
24	5870000	9	8	AACCT
24	5880000	5	8	AACCT
24	5890000	7	11	AACCT
24	5900000	11	5	AACCT
24	5910000	10	7	AACCT
24	5920000	10	7	AACCT
24	5930000	10	3	AACCT
24	5940000	8	6	AACCT
24	5950000	5	8	AACCT
24	5960000	7	7	AACCT
24	5970000	10	5	AACCT
24	5980000	6	7	AACCT
24	5990000	7	4	AACCT
24	6000000	4	10	AACCT
24	6010000	6	8	AACCT
24	6020000	10	4	AACCT
24	6030000	6	6	AACCT
24	6040000	11	3	AACCT
24	6050000	9	3	AACCT
24	6060000	13	9	AACCT
24	6070000	6	3	AACCT
24	6080000	5	12	AACCT
24	6090000	13	7	AACCT
24	6100000	8	5	AACCT
24	6110000	7	3	AACCT
24	6120000	3	9	AACCT
24	6130000	8	7	AACCT
24	6140000	6	5	AACCT
24	6150000	9	9	AACCT
24	6160000	6	3	AACCT
24	6170000	4	5	AACCT
24	6180000	5	4	AACCT
24	6190000	3	8	AACCT
24	6200000	11	6	AACCT
24	6210000	5	11	AACCT
24	6220000	7	7	AACCT
24	6230000	5	3	AACCT
24	6240000	4	9	AACCT
24	6250000	13	10	AACCT
24	6260000	9	12	AACCT
24	6270000	12	4	AACCT
24	6280000	15	0	AACCT
24	6290000	6	3	AACCT
24	6300000	8	6	AACCT
24	6310000	2	3	AACCT
24	6320000	0	10	AACCT
24	6330000	0	31	AACCT
24	6340000	3	15	AACCT
24	6350000	2	11	AACCT
24	6360000	1	11	AACCT
24	6370000	2	12	AACCT
24	6380000	2	19	AACCT
24	6390000	1	15	AACCT
24	6400000	6	15	AACCT
24	6410000	7	14	AACCT
24	6420000	5	18	AACCT
24	6430000	4	16	AACCT
24	6440000	4	34	AACCT
24	6450000	3	35	AACCT
24	6460000	4	41	AACCT
24	6470000	3	27	AACCT
24	6480000	0	26	AACCT
24	6490000	0	26	AACCT
24	6500000	0	27	AACCT
24	6510000	0	22	AACCT
24	6520000	0	25	AACCT
24	6530000	1	20	AACCT
24	6540000	5	15	AACCT
24	6550000	0	17	AACCT
24	6560000	0	20	AACCT
24	6570000	0	21	AACCT
24	6580000	0	14	AACCT
24	6590000	0	18	AACCT
24	6600000	2	26	AACCT
24	6610000	0	17	AACCT
24	6620000	0	20	AACCT
24	6630000	0	14	AACCT
24	6640000	1	17	AACCT
24	6650000	2	8	AACCT
24	6660000	4	8	AACCT
24	6670000	0	3	AACCT
24	6680000	2	15	AACCT
24	6690000	4	12	AACCT
24	6700000	4	13	AACCT
24	6710000	0	15	AACCT
24	6720000	7	10	AACCT
24	6730000	0	12	AACCT
24	6740000	5	11	AACCT
24	6750000	0	9	AACCT
24	6760000	1	10	AACCT
24	6770000	3	12	AACCT
24	6780000	3	8	AACCT
24	6790000	3	12	AACCT
24	6800000	0	2	AACCT
24	6810000	0	6	AACCT
24	6820000	3	21	AACCT
24	6830000	2	26	AACCT
24	6840000	0	26	AACCT
24	6850000	2	22	AACCT
24	6860000	0	17	AACCT
24	6870000	0	12	AACCT
24	6880000	0	18	AACCT
24	6890000	0	14	AACCT
24	6900000	1	15	AACCT
24	6910000	3	17	AACCT
24	6920000	0	19	AACCT
24	6930000	0	20	AACCT
24	6940000	0	17	AACCT
24	6950000	0	18	AACCT
24	6960000	2	17	AACCT
24	6970000	0	24	AACCT
24	6980000	0	23	AACCT
24	6990000	0	20	AACCT
24	7000000	0	45	AACCT
24	7010000	0	26	AACCT
24	7020000	0	24	AACCT
24	7030000	8	14	AACCT
24	7040000	7	21	AACCT
24	7050000	6	19	AACCT
24	7060000	1	20	AACCT
24	7070000	8	8	AACCT
24	7080000	8	7	AACCT
24	7090000	12	1	AACCT
24	7100000	8	1	AACCT
24	7110000	5	0	AACCT
24	7120000	8	1	AACCT
24	7130000	13	6	AACCT
24	7140000	7	6	AACCT
24	7150000	12	7	AACCT
24	7160000	8	4	AACCT
24	7170000	12	1	AACCT
24	7180000	10	0	AACCT
24	7190000	2	0	AACCT
24	7200000	0	2	AACCT
24	7210000	2	8	AACCT
24	7220000	5	16	AACCT
24	7230000	0	9	AACCT
24	7240000	1	8	AACCT
24	7250000	4	3	AACCT
24	7260000	2	0	AACCT
24	7270000	0	5	AACCT
24	7280000	1	7	AACCT
24	7290000	5	7	AACCT
24	7300000	3	16	AACCT
24	7310000	3	11	AACCT
24	7320000	2	9	AACCT
24	7330000	0	8	AACCT
24	7340000	3	5	AACCT
24	7350000	1	14	AACCT
24	7360000	1	10	AACCT
24	7370000	0	3	AACCT
24	7380000	1	3	AACCT
24	7390000	1	15	AACCT
24	7400000	0	2	AACCT
24	7410000	4	21	AACCT
24	7420000	3	6	AACCT
24	7430000	4	0	AACCT
24	7440000	4	2	AACCT
24	7450000	3	0	AACCT
24	7460000	4	4	AACCT
24	7470000	0	8	AACCT
24	7480000	0	5	AACCT
24	7490000	1	5	AACCT
24	7500000	6	8	AACCT
24	7510000	2	7	AACCT
24	7520000	0	7	AACCT
24	7530000	0	10	AACCT
24	7540000	0	7	AACCT
24	7550000	1	10	AACCT
24	7560000	1	7	AACCT
24	7570000	8	6	AACCT
24	7571492	0	0	AACCT
CAJVRE010000087.1	10000	7	4	AACCT
CAJVRE010000087.1	20000	1	5	AACCT
CAJVRE010000087.1	30000	6	5	AACCT
CAJVRE010000087.1	40000	2	6	AACCT
CAJVRE010000087.1	50000	4	6	AACCT
CAJVRE010000087.1	60000	4	4	AACCT
CAJVRE010000087.1	70000	1	0	AACCT
CAJVRE010000087.1	80000	0	2	AACCT
CAJVRE010000087.1	90000	8	4	AACCT
CAJVRE010000087.1	100000	7	4	AACCT
CAJVRE010000087.1	110000	1	1	AACCT
CAJVRE010000087.1	120000	0	0	AACCT
CAJVRE010000087.1	130000	2	1	AACCT
CAJVRE010000087.1	140000	2	0	AACCT
CAJVRE010000087.1	150000	0	0	AACCT
CAJVRE010000087.1	160000	0	1	AACCT
CAJVRE010000087.1	170000	0	1	AACCT
CAJVRE010000087.1	180000	0	1	AACCT
CAJVRE010000087.1	190000	0	1	AACCT
CAJVRE010000087.1	200000	4	2	AACCT
CAJVRE010000087.1	210000	3	5	AACCT
CAJVRE010000087.1	220000	0	5	AACCT
CAJVRE010000087.1	230000	0	2	AACCT
CAJVRE010000087.1	240000	7	5	AACCT
CAJVRE010000087.1	250000	8	8	AACCT
CAJVRE010000087.1	260000	7	1	AACCT
CAJVRE010000087.1	270000	2	6	AACCT
CAJVRE010000087.1	280000	4	5	AACCT
CAJVRE010000087.1	290000	4	8	AACCT
CAJVRE010000087.1	300000	2	4	AACCT
CAJVRE010000087.1	310000	4	9	AACCT
CAJVRE010000087.1	320000	2	4	AACCT
CAJVRE010000087.1	330000	10	4	AACCT
CAJVRE010000087.1	340000	0	0	AACCT
CAJVRE010000087.1	350000	0	2	AACCT
CAJVRE010000087.1	360000	0	0	AACCT
CAJVRE010000087.1	370000	0	5	AACCT
CAJVRE010000087.1	380000	4	5	AACCT
CAJVRE010000087.1	390000	11	1	AACCT
CAJVRE010000087.1	400000	8	3	AACCT
CAJVRE010000087.1	410000	1	6	AACCT
CAJVRE010000087.1	420000	6	5	AACCT
CAJVRE010000087.1	430000	2	4	AACCT
CAJVRE010000087.1	440000	4	6	AACCT
CAJVRE010000087.1	450000	3	2	AACCT
CAJVRE010000087.1	460000	0	0	AACCT
CAJVRE010000087.1	470000	0	1	AACCT
CAJVRE010000087.1	480000	4	4	AACCT
CAJVRE010000087.1	490000	7	3	AACCT
CAJVRE010000087.1	500000	10	5	AACCT
CAJVRE010000087.1	510000	2	4	AACCT
CAJVRE010000087.1	520000	1	0	AACCT
CAJVRE010000087.1	530000	0	0	AACCT
CAJVRE010000087.1	540000	2	0	AACCT
CAJVRE010000087.1	550000	0	2	AACCT
CAJVRE010000087.1	560000	0	0	AACCT
CAJVRE010000087.1	570000	0	0	AACCT
CAJVRE010000087.1	580000	1	2	AACCT
CAJVRE010000087.1	590000	0	2	AACCT
CAJVRE010000087.1	600000	0	2	AACCT
CAJVRE010000087.1	610000	0	1	AACCT
CAJVRE010000087.1	620000	4	1	AACCT
CAJVRE010000087.1	630000	2	6	AACCT
CAJVRE010000087.1	640000	0	6	AACCT
CAJVRE010000087.1	650000	0	0	AACCT
CAJVRE010000087.1	660000	4	4	AACCT
CAJVRE010000087.1	670000	9	9	AACCT
CAJVRE010000087.1	680000	6	2	AACCT
CAJVRE010000087.1	690000	4	6	AACCT
CAJVRE010000087.1	700000	4	5	AACCT
CAJVRE010000087.1	710000	5	6	AACCT
CAJVRE010000087.1	720000	1	5	AACCT
CAJVRE010000087.1	730000	9	5	AACCT
CAJVRE010000087.1	740000	4	4	AACCT
CAJVRE010000087.1	750000	5	3	AACCT
CAJVRE010000087.1	760000	8	7	AACCT
CAJVRE010000087.1	770000	3	5	AACCT
CAJVRE010000087.1	780000	5	6	AACCT
CAJVRE010000087.1	790000	8	0	AACCT
CAJVRE010000087.1	800000	10	8	AACCT
CAJVRE010000087.1	810000	3	4	AACCT
CAJVRE010000087.1	820000	0	0	AACCT
CAJVRE010000087.1	830000	2	0	AACCT
CAJVRE010000087.1	840000	3	0	AACCT
CAJVRE010000087.1	850000	2	0	AACCT
CAJVRE010000087.1	860000	5	0	AACCT
CAJVRE010000087.1	870000	7	0	AACCT
CAJVRE010000087.1	880000	0	1	AACCT
CAJVRE010000087.1	890000	0	2	AACCT
CAJVRE010000087.1	900000	0	1	AACCT
CAJVRE010000087.1	910000	0	0	AACCT
CAJVRE010000087.1	920000	1	0	AACCT
CAJVRE010000087.1	930000	0	1	AACCT
CAJVRE010000087.1	940000	4	0	AACCT
CAJVRE010000087.1	950000	1	0	AACCT
CAJVRE010000087.1	960000	1	0	AACCT
CAJVRE010000087.1	970000	3	2	AACCT
CAJVRE010000087.1	980000	14	0	AACCT
CAJVRE010000087.1	990000	12	0	AACCT
CAJVRE010000087.1	1000000	10	1	AACCT
CAJVRE010000087.1	1010000	20	0	AACCT
CAJVRE010000087.1	1020000	16	0	AACCT
CAJVRE010000087.1	1030000	12	0	AACCT
CAJVRE010000087.1	1040000	11	0	AACCT
CAJVRE010000087.1	1050000	8	0	AACCT
CAJVRE010000087.1	1060000	6	0	AACCT
CAJVRE010000087.1	1070000	9	0	AACCT
CAJVRE010000087.1	1080000	6	0	AACCT
CAJVRE010000087.1	1090000	12	0	AACCT
CAJVRE010000087.1	1100000	11	0	AACCT
CAJVRE010000087.1	1110000	19	0	AACCT
CAJVRE010000087.1	1120000	13	0	AACCT
CAJVRE010000087.1	1130000	11	0	AACCT
CAJVRE010000087.1	1140000	14	0	AACCT
CAJVRE010000087.1	1150000	10	0	AACCT
CAJVRE010000087.1	1160000	12	0	AACCT
CAJVRE010000087.1	1170000	12	1	AACCT
CAJVRE010000087.1	1180000	15	0	AACCT
CAJVRE010000087.1	1190000	13	0	AACCT
CAJVRE010000087.1	1200000	9	0	AACCT
CAJVRE010000087.1	1210000	4	0	AACCT
CAJVRE010000087.1	1220000	7	0	AACCT
CAJVRE010000087.1	1230000	14	1	AACCT
CAJVRE010000087.1	1240000	15	1	AACCT
CAJVRE010000087.1	1250000	7	2	AACCT
CAJVRE010000087.1	1260000	10	2	AACCT
CAJVRE010000087.1	1270000	9	2	AACCT
CAJVRE010000087.1	1280000	5	1	AACCT
CAJVRE010000087.1	1290000	5	3	AACCT
CAJVRE010000087.1	1300000	4	0	AACCT
CAJVRE010000087.1	1310000	5	0	AACCT
CAJVRE010000087.1	1320000	3	2	AACCT
CAJVRE010000087.1	1330000	3	4	AACCT
CAJVRE010000087.1	1340000	2	0	AACCT
CAJVRE010000087.1	1350000	0	0	AACCT
CAJVRE010000087.1	1360000	1	3	AACCT
CAJVRE010000087.1	1370000	3	9	AACCT
CAJVRE010000087.1	1380000	7	4	AACCT
CAJVRE010000087.1	1390000	4	2	AACCT
CAJVRE010000087.1	1400000	6	4	AACCT
CAJVRE010000087.1	1410000	6	2	AACCT
CAJVRE010000087.1	1420000	5	2	AACCT
CAJVRE010000087.1	1430000	7	4	AACCT
CAJVRE010000087.1	1440000	6	4	AACCT
CAJVRE010000087.1	1450000	7	11	AACCT
CAJVRE010000087.1	1460000	6	8	AACCT
CAJVRE010000087.1	1470000	0	0	AACCT
CAJVRE010000087.1	1480000	1	0	AACCT
CAJVRE010000087.1	1490000	0	2	AACCT
CAJVRE010000087.1	1500000	0	0	AACCT
CAJVRE010000087.1	1510000	7	7	AACCT
CAJVRE010000087.1	1520000	7	4	AACCT
CAJVRE010000087.1	1530000	4	2	AACCT
CAJVRE010000087.1	1540000	6	6	AACCT
CAJVRE010000087.1	1550000	7	2	AACCT
CAJVRE010000087.1	1560000	4	2	AACCT
CAJVRE010000087.1	1570000	3	10	AACCT
CAJVRE010000087.1	1580000	6	8	AACCT
CAJVRE010000087.1	1590000	1	1	AACCT
CAJVRE010000087.1	1600000	2	2	AACCT
CAJVRE010000087.1	1610000	1	2	AACCT
CAJVRE010000087.1	1620000	0	0	AACCT
CAJVRE010000087.1	1630000	1	0	AACCT
CAJVRE010000087.1	1640000	2	1	AACCT
CAJVRE010000087.1	1650000	0	0	AACCT
CAJVRE010000087.1	1660000	0	0	AACCT
CAJVRE010000087.1	1670000	0	0	AACCT
CAJVRE010000087.1	1680000	0	0	AACCT
CAJVRE010000087.1	1690000	1	0	AACCT
CAJVRE010000087.1	1700000	2	0	AACCT
CAJVRE010000087.1	1710000	0	0	AACCT
CAJVRE010000087.1	1720000	0	2	AACCT
CAJVRE010000087.1	1730000	1	0	AACCT
CAJVRE010000087.1	1740000	1	0	AACCT
CAJVRE010000087.1	1750000	1	2	AACCT
CAJVRE010000087.1	1760000	3	0	AACCT
CAJVRE010000087.1	1770000	1	0	AACCT
CAJVRE010000087.1	1780000	2	3	AACCT
CAJVRE010000087.1	1790000	2	1	AACCT
CAJVRE010000087.1	1800000	2	2	AACCT
CAJVRE010000087.1	1810000	0	2	AACCT
CAJVRE010000087.1	1820000	3	4	AACCT
CAJVRE010000087.1	1830000	2	4	AACCT
CAJVRE010000087.1	1840000	4	6	AACCT
CAJVRE010000087.1	1850000	4	5	AACCT
CAJVRE010000087.1	1860000	6	6	AACCT
CAJVRE010000087.1	1870000	5	10	AACCT
CAJVRE010000087.1	1880000	6	9	AACCT
CAJVRE010000087.1	1890000	8	2	AACCT
CAJVRE010000087.1	1900000	6	4	AACCT
CAJVRE010000087.1	1910000	4	2	AACCT
CAJVRE010000087.1	1920000	8	4	AACCT
CAJVRE010000087.1	1930000	4	2	AACCT
CAJVRE010000087.1	1940000	6	6	AACCT
CAJVRE010000087.1	1950000	6	2	AACCT
CAJVRE010000087.1	1960000	4	2	AACCT
CAJVRE010000087.1	1970000	9	9	AACCT
CAJVRE010000087.1	1980000	4	6	AACCT
CAJVRE010000087.1	1990000	3	4	AACCT
CAJVRE010000087.1	2000000	2	1	AACCT
CAJVRE010000087.1	2010000	3	3	AACCT
CAJVRE010000087.1	2020000	0	2	AACCT
CAJVRE010000087.1	2030000	0	0	AACCT
CAJVRE010000087.1	2040000	0	0	AACCT
CAJVRE010000087.1	2050000	0	0	AACCT
CAJVRE010000087.1	2060000	0	0	AACCT
CAJVRE010000087.1	2070000	0	0	AACCT
CAJVRE010000087.1	2080000	0	0	AACCT
CAJVRE010000087.1	2090000	0	0	AACCT
CAJVRE010000087.1	2100000	0	0	AACCT
CAJVRE010000087.1	2110000	0	0	AACCT
CAJVRE010000087.1	2120000	1	0	AACCT
CAJVRE010000087.1	2130000	2	2	AACCT
CAJVRE010000087.1	2140000	1	3	AACCT
CAJVRE010000087.1	2150000	3	0	AACCT
CAJVRE010000087.1	2160000	3	1	AACCT
CAJVRE010000087.1	2170000	1	0	AACCT
CAJVRE010000087.1	2180000	0	0	AACCT
CAJVRE010000087.1	2190000	0	2	AACCT
CAJVRE010000087.1	2200000	1	2	AACCT
CAJVRE010000087.1	2210000	1	2	AACCT
CAJVRE010000087.1	2220000	2	1	AACCT
CAJVRE010000087.1	2230000	0	3	AACCT
CAJVRE010000087.1	2240000	4	1	AACCT
CAJVRE010000087.1	2250000	4	3	AACCT
CAJVRE010000087.1	2260000	3	5	AACCT
CAJVRE010000087.1	2270000	5	6	AACCT
CAJVRE010000087.1	2280000	3	2	AACCT
CAJVRE010000087.1	2290000	0	1	AACCT
CAJVRE010000087.1	2300000	0	0	AACCT
CAJVRE010000087.1	2310000	1	0	AACCT
CAJVRE010000087.1	2320000	0	2	AACCT
CAJVRE010000087.1	2330000	0	4	AACCT
CAJVRE010000087.1	2340000	0	0	AACCT
CAJVRE010000087.1	2350000	0	6	AACCT
CAJVRE010000087.1	2360000	1	4	AACCT
CAJVRE010000087.1	2370000	2	5	AACCT
CAJVRE010000087.1	2380000	1	2	AACCT
CAJVRE010000087.1	2390000	2	2	AACCT
CAJVRE010000087.1	2400000	3	4	AACCT
CAJVRE010000087.1	2410000	3	1	AACCT
CAJVRE010000087.1	2420000	5	0	AACCT
CAJVRE010000087.1	2430000	4	3	AACCT
CAJVRE010000087.1	2440000	2	4	AACCT
CAJVRE010000087.1	2450000	3	10	AACCT
CAJVRE010000087.1	2460000	2	1	AACCT
CAJVRE010000087.1	2470000	2	3	AACCT
CAJVRE010000087.1	2480000	1	4	AACCT
CAJVRE010000087.1	2490000	6	6	AACCT
CAJVRE010000087.1	2500000	9	8	AACCT
CAJVRE010000087.1	2510000	2	11	AACCT
CAJVRE010000087.1	2520000	0	4	AACCT
CAJVRE010000087.1	2530000	0	2	AACCT
CAJVRE010000087.1	2540000	0	4	AACCT
CAJVRE010000087.1	2550000	0	4	AACCT
CAJVRE010000087.1	2560000	1	2	AACCT
